 Destination Port, Flow Duration, Total Fwd Packets, Total Backward Packets,Total Length of Fwd Packets, Total Length of Bwd Packets, Fwd Packet Length Max, Fwd Packet Length Min, Fwd Packet Length Mean, Fwd Packet Length Std,Bwd Packet Length Max, Bwd Packet Length Min, Bwd Packet Length Mean, Bwd Packet Length Std,Flow Bytes/s, Flow Packets/s, Flow IAT Mean, Flow IAT Std, Flow IAT Max, Flow IAT Min,Fwd IAT Total, Fwd IAT Mean, Fwd IAT Std, Fwd IAT Max, Fwd IAT Min,Bwd IAT Total, Bwd IAT Mean, Bwd IAT Std, Bwd IAT Max, Bwd IAT Min,Fwd PSH Flags, Bwd PSH Flags, Fwd URG Flags, Bwd URG Flags, Fwd Header Length, Bwd Header Length,Fwd Packets/s, Bwd Packets/s, Min Packet Length, Max Packet Length, Packet Length Mean, Packet Length Std, Packet Length Variance,FIN Flag Count, SYN Flag Count, RST Flag Count, PSH Flag Count, ACK Flag Count, URG Flag Count, CWE Flag Count, ECE Flag Count, Down/Up Ratio, Average Packet Size, Avg Fwd Segment Size, Avg Bwd Segment Size, Fwd Header Length.1,Fwd Avg Bytes/Bulk, Fwd Avg Packets/Bulk, Fwd Avg Bulk Rate, Bwd Avg Bytes/Bulk, Bwd Avg Packets/Bulk,Bwd Avg Bulk Rate,Subflow Fwd Packets, Subflow Fwd Bytes, Subflow Bwd Packets, Subflow Bwd Bytes,Init_Win_bytes_forward, Init_Win_bytes_backward, act_data_pkt_fwd, min_seg_size_forward,Active Mean, Active Std, Active Max, Active Min,Idle Mean, Idle Std, Idle Max, Idle Min, Label
443,5239579,6,5,376,183,236,0,62.66666667,90.15468189,165,0,36.6,71.82478681,106.687961,2.099405315,523957.9,1584995.416,5034283,1,5239579,1047915.8,2261765.601,5093624,3,145472,36368.0,42626.11061,83944,1,0,0,0,0,132,108,1.145130172,0.954275143,0,236,46.58333333,77.16270688,5954.083333,0,0,0,1,0,0,0,0,0,50.81818182,62.66666667,36.6,132,0,0,0,0,0,0,6,376,5,183,8192,4691,5,20,205293.0,0.0,205293,205293,5034283.0,0.0,5034283,5034283,BENIGN
443,106993286,165,207,27111,152460,786,0,164.3090909,180.9955739,2266,0,736.5217391,757.4410921,1678.338957,3.476853678,288391.6065,1702099.536,20300000,1,107000000,652398.0854,2517650.134,20300000,14,107000000,519245.432,2268692.343,20300000,1,0,0,0,0,3312,4148,1.542152841,1.934700837,0,2266,481.4235925,643.1049035,413583.9169,0,0,0,1,0,0,0,0,1,482.7177419,164.3090909,736.5217391,3312,0,0,0,0,0,0,165,27111,207,152460,8192,8192,164,20,13900000.0,10600000.0,24300000,3198730,18400000.0,3015039.77,20300000,14900000,BENIGN
443,30535540,46,67,950,99692,469,0,20.65217391,80.24524005,4130,0,1487.940299,542.3857478,3295.897174,3.700605917,272638.75,2843649.932,30100000,1,30500000,678567.5556,4485302.156,30100000,1,404650,6131.060606,16678.26724,109377,2,0,0,0,0,1532,2152,1.506441347,2.19416457,0,4130,882.8245614,837.2517965,700990.5707,0,0,0,1,0,0,0,0,1,890.6371681,20.65217391,1487.940299,1532,0,0,0,0,0,0,46,950,67,99692,65535,61,6,32,437408.0,0.0,437408,437408,30100000.0,0.0,30100000,30100000,BENIGN
443,5841083,10,8,393,5082,200,0,39.3,67.99354545,1460,0,635.25,714.8879533,937.3261774,3.081620309,343593.1176,1363226.849,5633059,4,5841083,649009.2222,1869316.728,5633059,4,116235,16605.0,27547.89026,59923,4,0,0,0,0,220,168,1.712011283,1.369609026,0,1460,288.1578947,541.8682972,293621.2515,0,0,0,1,0,0,0,0,0,304.1666667,39.3,635.25,220,0,0,0,0,0,0,10,393,8,5082,29200,440,9,20,208020.0,0.0,208020,208020,5633059.0,0.0,5633059,5633059,BENIGN
80,73,2,0,0,0,0,0,0.0,0.0,0,0,0.0,0.0,0.0,27397.26027,73.0,0.0,73,73,73,73.0,0.0,73,73,0,0.0,0.0,0,0,0,0,0,0,64,0,27397.26027,0.0,0,0,0.0,0.0,0.0,0,0,0,0,1,0,0,0,0,0.0,0.0,0.0,64,0,0,0,0,0,0,2,0,0,0,242,-1,0,32,0.0,0.0,0,0,0.0,0.0,0,0,BENIGN
80,115207585,16,14,529,985,445,0,33.0625,109.8601952,979,0,70.35714286,261.5302916,13.14149585,0.260399521,3972675.345,4875201.478,10000000,118,115000000,7680505.667,4165876.075,10000000,561,110000000,8483571.846,3757233.026,10000000,12749,0,0,0,0,332,424,0.138879745,0.121519777,0,979,48.83870968,190.0056309,36102.13978,0,0,0,1,0,0,0,0,0,50.46666667,33.0625,70.35714286,332,0,0,0,0,0,0,16,529,14,985,8192,119,15,20,29848.63636,25688.87729,107303,21979,9996193.727,14801.45247,10000000,9951584,BENIGN
53,49917,1,1,44,72,44,44,44.0,0.0,72,72,72.0,0.0,2323.857604,40.06651041,49917.0,0.0,49917,49917,0,0.0,0.0,0,0,0,0.0,0.0,0,0,0,0,0,0,40,20,20.0332552,20.0332552,44,72,53.33333333,16.16580754,261.3333333,0,0,0,0,0,0,0,0,1,80.0,44.0,72.0,40,0,0,0,0,0,0,1,44,1,72,-1,-1,0,40,0.0,0.0,0,0,0.0,0.0,0,0,BENIGN
443,2189774,32,23,10062,25911,1448,0,314.4375,475.0218289,3189,0,1126.565217,978.9268162,16427.72268,25.11674721,40551.37037,91725.31922,456557,3,2189774,70637.87097,114893.2752,456557,3,2156561,98025.5,146855.7342,493559,50,0,0,0,0,1036,744,14.61338019,10.50336701,0,3189,642.375,823.7796829,678612.9659,0,0,0,1,0,0,0,0,0,654.0545455,314.4375,1126.565217,1036,0,0,0,0,0,0,32,10062,23,25911,65535,127,16,32,0.0,0.0,0,0,0.0,0.0,0,0,BENIGN
53,30439,1,1,43,59,43,43,43.0,0.0,59,59,59.0,0.0,3350.964224,65.70518085,30439.0,0.0,30439,30439,0,0.0,0.0,0,0,0,0.0,0.0,0,0,0,0,0,0,20,20,32.85259043,32.85259043,43,59,48.33333333,9.237604307,85.33333333,0,0,0,0,0,0,0,0,1,72.5,43.0,59.0,20,0,0,0,0,0,0,1,43,1,59,-1,-1,0,20,0.0,0.0,0,0,0.0,0.0,0,0,BENIGN
53,308,2,2,86,198,43,43,43.0,0.0,99,99,99.0,0.0,922077.9221,12987.01299,102.6666667,138.1822468,260,1,1,1.0,0.0,1,1,47,47.0,0.0,47,47,0,0,0,0,40,40,6493.506494,6493.506494,43,99,65.4,30.67246322,940.8,0,0,0,0,0,0,0,0,1,81.75,43.0,99.0,40,0,0,0,0,0,0,2,86,2,198,-1,-1,1,20,0.0,0.0,0,0,0.0,0.0,0,0,BENIGN
3093,1037,2,0,6,0,6,0,3.0,4.242640687,0,0,0.0,0.0,5785.920926,1928.640309,1037.0,0.0,1037,1037,1037,1037.0,0.0,1037,1037,0,0.0,0.0,0,0,0,0,0,0,52,0,1928.640309,0.0,0,6,2.0,3.464101615,12.0,0,0,0,0,1,0,0,0,0,3.0,3.0,0.0,52,0,0,0,0,0,0,2,6,0,0,239,-1,1,20,0.0,0.0,0,0,0.0,0.0,0,0,BENIGN
53,230,2,2,74,130,37,37,37.0,0.0,65,65,65.0,0.0,886956.5217,17391.30435,76.66666667,129.3303264,226,1,1,1.0,0.0,1,1,3,3.0,0.0,3,3,0,0,0,0,40,40,8695.652174,8695.652174,37,65,48.2,15.33623161,235.2,0,0,0,0,0,0,0,0,1,60.25,37.0,65.0,40,0,0,0,0,0,0,2,74,2,130,-1,-1,1,20,0.0,0.0,0,0,0.0,0.0,0,0,BENIGN
53,120675,2,2,68,100,34,34,34.0,0.0,50,50,50.0,0.0,1392.169049,33.14688212,40225.0,69627.58007,120624,3,48,48.0,0.0,48,48,3,3.0,0.0,3,3,0,0,0,0,40,40,16.57344106,16.57344106,34,50,40.4,8.76356092,76.8,0,0,0,0,0,0,0,0,1,50.5,34.0,50.0,40,0,0,0,0,0,0,2,68,2,100,-1,-1,1,20,0.0,0.0,0,0,0.0,0.0,0,0,BENIGN
53,23485,1,1,58,186,58,58,58.0,0.0,186,186,186.0,0.0,10389.61039,85.1607409,23485.0,0.0,23485,23485,0,0.0,0.0,0,0,0,0.0,0.0,0,0,0,0,0,0,32,32,42.58037045,42.58037045,58,186,100.6666667,73.90083446,5461.333333,0,0,0,0,0,0,0,0,1,151.0,58.0,186.0,32,0,0,0,0,0,0,1,58,1,186,-1,-1,0,32,0.0,0.0,0,0,0.0,0.0,0,0,BENIGN
443,837,4,0,55,0,37,6,13.75,15.5,0,0,0.0,0.0,65710.87216,4778.972521,279.0,431.424385,776,1,837,279.0,431.424385,776,1,0,0.0,0.0,0,0,0,0,0,0,80,0,4778.972521,0.0,6,37,12.2,13.86362146,192.2,0,0,0,0,1,0,0,0,0,15.25,13.75,0.0,80,0,0,0,0,0,0,4,55,0,0,65509,-1,3,20,0.0,0.0,0,0,0.0,0.0,0,0,BENIGN
53,23554,1,1,43,59,43,43,43.0,0.0,59,59,59.0,0.0,4330.474654,84.91126773,23554.0,0.0,23554,23554,0,0.0,0.0,0,0,0,0.0,0.0,0,0,0,0,0,0,32,20,42.45563386,42.45563386,43,59,48.33333333,9.237604307,85.33333333,0,0,0,0,0,0,0,0,1,72.5,43.0,59.0,32,0,0,0,0,0,0,1,43,1,59,-1,-1,0,32,0.0,0.0,0,0,0.0,0.0,0,0,BENIGN
80,115763628,17,15,517,1498,433,0,30.41176471,103.7635888,746,0,99.86666667,262.3339929,17.406158,0.276425338,3734310.581,4797047.471,10000000,100,116000000,7235226.75,4418541.222,10000000,236,110000000,7889445.714,4220093.064,10000000,20652,0,0,0,0,364,444,0.146850961,0.129574377,0,746,61.06060606,191.8677832,36813.24621,0,0,0,1,0,0,0,0,0,62.96875,30.41176471,99.86666667,364,0,0,0,0,0,0,17,517,15,1498,8192,343,15,20,65217.0,94157.35216,349112,36722,9975887.364,75027.80465,10000000,9750070,BENIGN
80,115934101,17,15,3360,1180,2896,0,197.6470588,704.3622063,1180,0,78.66666667,304.6746899,39.16017773,0.276018874,3739809.71,4819496.159,10000000,1,116000000,7245881.313,4436539.036,10000000,5,111000000,7916947.0,4227280.669,10000000,1,0,0,0,0,552,488,0.146635027,0.129383847,0,2896,137.5757576,541.1191545,292809.9394,0,0,0,1,0,0,0,0,0,141.875,197.6470588,78.66666667,552,0,0,0,0,0,0,17,3360,15,1180,29200,7740,2,32,55470.18182,107017.8093,378140,22889,10000000.0,9194.904375,10000000,9999403,BENIGN
80,326233,4,5,442,1786,430,0,110.5,213.0187785,1460,0,357.2,630.933594,6829.474639,27.58764441,40779.125,79227.23483,229678,84,96555,32185.0,27814.02662,50622,192,280878,70219.5,109073.2894,230052,84,0,0,0,0,92,112,12.26117529,15.32646912,0,1460,222.8,461.7408605,213204.6222,0,0,0,1,0,0,0,0,1,247.5555556,110.5,357.2,92,0,0,0,0,0,0,4,442,5,1786,8192,946,3,20,0.0,0.0,0,0,0.0,0.0,0,0,BENIGN
443,2724448,2,0,12,0,6,6,6.0,0.0,0,0,0.0,0.0,4.404561952,0.734093659,2724448.0,0.0,2724448,2724448,2724448,2724448.0,0.0,2724448,2724448,0,0.0,0.0,0,0,0,0,0,0,40,0,0.734093659,0.0,6,6,6.0,0.0,0.0,0,0,0,0,1,0,0,0,0,9.0,6.0,0.0,40,0,0,0,0,0,0,2,12,0,0,254,-1,1,20,0.0,0.0,0,0,0.0,0.0,0,0,BENIGN
40106,55,1,1,0,0,0,0,0.0,0.0,0,0,0.0,0.0,0.0,36363.63636,55.0,0.0,55,55,0,0.0,0.0,0,0,0,0.0,0.0,0,0,0,0,0,0,32,32,18181.81818,18181.81818,0,0,0.0,0.0,0.0,0,0,0,0,1,1,0,0,1,0.0,0.0,0.0,32,0,0,0,0,0,0,1,0,1,0,349,310,0,32,0.0,0.0,0,0,0.0,0.0,0,0,BENIGN
443,98384933,11,7,1797,543,1368,0,163.3636364,404.787666,405,0,77.57142857,153.2686717,23.78412963,0.182954843,5787349.0,23700000.0,97900000,49,98400000,9838493.3,30900000.0,97900000,49,372377,62062.83333,55541.98249,126091,496,0,0,0,0,364,232,0.111805738,0.071149106,0,1368,123.1578947,318.5884254,101498.5848,0,0,0,1,0,0,0,0,0,130.0,163.3636364,77.57142857,364,0,0,0,0,0,0,11,1797,7,543,65535,383,6,32,493070.0,0.0,493070,493070,97900000.0,0.0,97900000,97900000,BENIGN
53,153,2,2,90,122,45,45,45.0,0.0,61,61,61.0,0.0,1385620.915,26143.79085,51.0,49.56813493,102,3,3,3.0,0.0,3,3,48,48.0,0.0,48,48,0,0,0,0,40,40,13071.89542,13071.89542,45,61,51.4,8.76356092,76.8,0,0,0,0,0,0,0,0,1,64.25,45.0,61.0,40,0,0,0,0,0,0,2,90,2,122,-1,-1,1,20,0.0,0.0,0,0,0.0,0.0,0,0,BENIGN
50764,49,2,0,0,0,0,0,0.0,0.0,0,0,0.0,0.0,0.0,40816.32653,49.0,0.0,49,49,49,49.0,0.0,49,49,0,0.0,0.0,0,0,0,0,0,0,64,0,40816.32653,0.0,0,0,0.0,0.0,0.0,0,0,0,0,1,0,0,0,0,0.0,0.0,0.0,64,0,0,0,0,0,0,2,0,0,0,5108,-1,0,32,0.0,0.0,0,0,0.0,0.0,0,0,BENIGN
53,280,2,2,66,578,33,33,33.0,0.0,289,289,289.0,0.0,2300000.0,14285.71429,93.33333333,119.8179174,229,2,2,2.0,0.0,2,2,49,49.0,0.0,49,49,0,0,0,0,64,64,7142.857143,7142.857143,33,289,135.4,140.2169747,19660.8,0,0,0,0,0,0,0,0,1,169.25,33.0,289.0,64,0,0,0,0,0,0,2,66,2,578,-1,-1,1,32,0.0,0.0,0,0,0.0,0.0,0,0,BENIGN
53,61434333,3,3,129,304,44,42,43.0,1.0,137,60,101.3333333,38.81151032,7.04817614,0.097665258,12300000.0,17800000.0,39000000,23727,61400000,30700000.0,11800000.0,39000000,22400000,61400000,30700000.0,11900000.0,39100000,22300000,0,0,0,0,60,72,0.048832629,0.048832629,42,137,68.0,38.40138886,1474.666667,0,0,0,0,0,0,0,0,1,79.33333333,43.0,101.3333333,60,0,0,0,0,0,0,3,129,3,304,-1,-1,2,20,59979.0,51268.07006,96231,23727,30600000.0,11800000.0,39000000,22300000,BENIGN
53,210,2,2,64,176,32,32,32.0,0.0,88,88,88.0,0.0,1142857.143,19047.61905,70.0,115.1824639,203,3,3,3.0,0.0,3,3,4,4.0,0.0,4,4,0,0,0,0,64,64,9523.809524,9523.809524,32,88,54.4,30.67246322,940.8,0,0,0,0,0,0,0,0,1,68.0,32.0,88.0,64,0,0,0,0,0,0,2,64,2,176,-1,-1,1,32,0.0,0.0,0,0,0.0,0.0,0,0,BENIGN
53,168,2,2,102,158,51,51,51.0,0.0,79,79,79.0,0.0,1547619.048,23809.52381,56.0,91.7986928,162,3,3,3.0,0.0,3,3,3,3.0,0.0,3,3,0,0,0,0,40,40,11904.7619,11904.7619,51,79,62.2,15.33623161,235.2,0,0,0,0,0,0,0,0,1,77.75,51.0,79.0,40,0,0,0,0,0,0,2,102,2,158,-1,-1,1,20,0.0,0.0,0,0,0.0,0.0,0,0,BENIGN
80,1005,3,0,0,0,0,0,0.0,0.0,0,0,0.0,0.0,0.0,2985.074627,502.5,641.3458505,956,49,1005,502.5,641.3458505,956,49,0,0.0,0.0,0,0,0,0,0,0,96,0,2985.074627,0.0,0,0,0.0,0.0,0.0,0,0,0,0,1,0,0,0,0,0.0,0.0,0.0,96,0,0,0,0,0,0,3,0,0,0,32389,-1,0,32,0.0,0.0,0,0,0.0,0.0,0,0,BENIGN
36292,3,2,0,31,0,31,0,15.5,21.92031022,0,0,0.0,0.0,10300000.0,666666.6667,3.0,0.0,3,3,3,3.0,0.0,3,3,0,0.0,0.0,0,0,1,0,0,0,64,0,666666.6667,0.0,0,31,20.66666667,17.89785834,320.3333333,0,1,0,0,1,0,0,0,0,31.0,15.5,0.0,64,0,0,0,0,0,0,2,31,0,0,1120,-1,0,32,0.0,0.0,0,0,0.0,0.0,0,0,BENIGN
53,24344,2,2,68,380,34,34,34.0,0.0,190,190,190.0,0.0,18402.89188,164.3115347,8114.666667,14050.68484,24339,2,2,2.0,0.0,2,2,3,3.0,0.0,3,3,0,0,0,0,64,64,82.15576733,82.15576733,34,190,96.4,85.44471897,7300.8,0,0,0,0,0,0,0,0,1,120.5,34.0,190.0,64,0,0,0,0,0,0,2,68,2,380,-1,-1,1,32,0.0,0.0,0,0,0.0,0.0,0,0,BENIGN
53,30494,1,1,56,84,56,56,56.0,0.0,84,84,84.0,0.0,4591.067095,65.58667279,30494.0,0.0,30494,30494,0,0.0,0.0,0,0,0,0.0,0.0,0,0,0,0,0,0,32,32,32.79333639,32.79333639,56,84,65.33333333,16.16580754,261.3333333,0,0,0,0,0,0,0,0,1,98.0,56.0,84.0,32,0,0,0,0,0,0,1,56,1,84,-1,-1,0,32,0.0,0.0,0,0,0.0,0.0,0,0,BENIGN
53,261,2,2,60,414,30,30,30.0,0.0,207,207,207.0,0.0,1816091.954,15325.6705,87.0,107.9212676,209,4,4,4.0,0.0,4,4,48,48.0,0.0,48,48,0,0,0,0,40,40,7662.835249,7662.835249,30,207,100.8,96.94689268,9398.7,0,0,0,0,0,0,0,0,1,126.0,30.0,207.0,40,0,0,0,0,0,0,2,60,2,414,-1,-1,1,20,0.0,0.0,0,0,0.0,0.0,0,0,BENIGN
80,5477654,3,1,12,0,6,0,4.0,3.464101615,0,0,0.0,0.0,2.190718873,0.730239624,1825884.667,3134320.992,5445038,31,5477654,2738827.0,3827160.299,5445038,32616,0,0.0,0.0,0,0,0,0,0,0,72,32,0.547679718,0.182559906,0,6,2.4,3.286335345,10.8,0,0,0,1,0,0,0,0,0,3.0,4.0,0.0,72,0,0,0,0,0,0,3,12,1,0,8192,29200,2,20,0.0,0.0,0,0,0.0,0.0,0,0,BENIGN
53,23323,1,1,55,71,55,55,55.0,0.0,71,71,71.0,0.0,5402.392488,85.75226172,23323.0,0.0,23323,23323,0,0.0,0.0,0,0,0,0.0,0.0,0,0,0,0,0,0,40,40,42.87613086,42.87613086,55,71,60.33333333,9.237604307,85.33333333,0,0,0,0,0,0,0,0,1,90.5,55.0,71.0,40,0,0,0,0,0,0,1,55,1,71,-1,-1,0,40,0.0,0.0,0,0,0.0,0.0,0,0,BENIGN
53,31633,2,2,76,196,38,38,38.0,0.0,98,98,98.0,0.0,8598.61537,126.450226,10544.33333,18259.85699,31629,1,1,1.0,0.0,1,1,3,3.0,0.0,3,3,0,0,0,0,64,64,63.22511301,63.22511301,38,98,62.0,32.86335345,1080.0,0,0,0,0,0,0,0,0,1,77.5,38.0,98.0,64,0,0,0,0,0,0,2,76,2,196,-1,-1,1,32,0.0,0.0,0,0,0.0,0.0,0,0,BENIGN
53,284,2,2,60,266,30,30,30.0,0.0,133,133,133.0,0.0,1147887.324,14084.50704,94.66666667,121.8947634,233,3,3,3.0,0.0,3,3,48,48.0,0.0,48,48,0,0,0,0,64,64,7042.253521,7042.253521,30,133,71.2,56.41542342,3182.7,0,0,0,0,0,0,0,0,1,89.0,30.0,133.0,64,0,0,0,0,0,0,2,60,2,266,-1,-1,1,32,0.0,0.0,0,0,0.0,0.0,0,0,BENIGN
443,116805152,79,109,7105,154897,362,0,89.93670886,147.6124814,4380,0,1421.073394,866.5065419,1386.942247,1.609518046,624626.4813,2377871.201,9993661,4,117000000,1497501.949,3521284.013,10000000,4,112000000,1034143.944,3039435.233,10000000,41,0,0,0,0,1592,2324,0.67634003,0.933178016,0,4380,857.1534392,935.9488261,876000.2051,0,0,0,1,0,0,0,0,1,861.712766,89.93670886,1421.073394,1592,0,0,0,0,0,0,79,7105,109,154897,8192,1549,78,20,150111.25,437469.0575,1539262,23613,9583651.083,1413946.692,9993661,5093768,BENIGN
53,120996,1,1,56,174,56,56,56.0,0.0,174,174,174.0,0.0,1900.889286,16.52947205,120996.0,0.0,120996,120996,0,0.0,0.0,0,0,0,0.0,0.0,0,0,0,0,0,0,20,20,8.264736024,8.264736024,56,174,95.33333333,68.12733176,4641.333333,0,0,0,0,0,0,0,0,1,143.0,56.0,174.0,20,0,0,0,0,0,0,1,56,1,174,-1,-1,0,20,0.0,0.0,0,0,0.0,0.0,0,0,BENIGN
443,15264,2,0,12,0,6,6,6.0,0.0,0,0,0.0,0.0,786.163522,131.0272537,15264.0,0.0,15264,15264,15264,15264.0,0.0,15264,15264,0,0.0,0.0,0,0,0,0,0,0,40,0,131.0272537,0.0,6,6,6.0,0.0,0.0,0,0,0,0,1,0,0,0,0,9.0,6.0,0.0,40,0,0,0,0,0,0,2,12,0,0,253,-1,1,20,0.0,0.0,0,0,0.0,0.0,0,0,BENIGN
53,203,2,2,78,194,39,39,39.0,0.0,97,97,97.0,0.0,1339901.478,19704.4335,67.66666667,112.8730851,198,2,3,3.0,0.0,3,3,2,2.0,0.0,2,2,0,0,0,0,64,64,9852.216749,9852.216749,39,97,62.2,31.76790834,1009.2,0,0,0,0,0,0,0,0,1,77.75,39.0,97.0,64,0,0,0,0,0,0,2,78,2,194,-1,-1,1,32,0.0,0.0,0,0,0.0,0.0,0,0,BENIGN
53,177,2,2,64,96,32,32,32.0,0.0,48,48,48.0,0.0,903954.8023,22598.87006,59.0,96.99484522,171,3,3,3.0,0.0,3,3,3,3.0,0.0,3,3,0,0,0,0,64,64,11299.43503,11299.43503,32,48,38.4,8.76356092,76.8,0,0,0,0,0,0,0,0,1,48.0,32.0,48.0,64,0,0,0,0,0,0,2,64,2,96,-1,-1,1,32,0.0,0.0,0,0,0.0,0.0,0,0,BENIGN
52227,4,2,0,12,0,6,6,6.0,0.0,0,0,0.0,0.0,3000000.0,500000.0,4.0,0.0,4,4,4,4.0,0.0,4,4,0,0.0,0.0,0,0,0,0,0,0,40,0,500000.0,0.0,6,6,6.0,0.0,0.0,0,0,0,0,1,0,0,0,0,9.0,6.0,0.0,40,0,0,0,0,0,0,2,12,0,0,351,-1,1,20,0.0,0.0,0,0,0.0,0.0,0,0,BENIGN
53,30486,1,1,61,143,61,61,61.0,0.0,143,143,143.0,0.0,6691.596142,65.60388375,30486.0,0.0,30486,30486,0,0.0,0.0,0,0,0,0.0,0.0,0,0,0,0,0,0,32,20,32.80194187,32.80194187,61,143,88.33333333,47.34272207,2241.333333,0,0,0,0,0,0,0,0,1,132.5,61.0,143.0,32,0,0,0,0,0,0,1,61,1,143,-1,-1,0,32,0.0,0.0,0,0,0.0,0.0,0,0,BENIGN
80,46033883,12,17,447,12148,387,0,37.25,110.1561908,1460,0,714.5882353,728.2852342,273.6028156,0.629970754,1644067.25,3641848.491,9996409,1,40100000,3642150.545,5033056.393,10000000,51,46000000,2876175.188,4501534.642,10000000,1,0,0,0,0,252,400,0.260677554,0.369293201,0,1460,419.8333333,644.0586867,414811.592,0,0,0,1,0,0,0,0,1,434.3103448,37.25,714.5882353,252,0,0,0,0,0,0,12,447,17,12148,8192,30,11,20,37001.25,43631.16716,102448,15178,9978912.75,33014.99534,9996409,9929405,BENIGN
53,62013,2,2,62,186,31,31,31.0,0.0,93,93,93.0,0.0,3999.161466,64.50260429,20671.0,35757.32998,61960,4,4,4.0,0.0,4,4,49,49.0,0.0,49,49,0,0,0,0,80,72,32.25130215,32.25130215,31,93,55.8,33.95879857,1153.2,0,0,0,0,0,0,0,0,1,69.75,31.0,93.0,80,0,0,0,0,0,0,2,62,2,186,-1,-1,1,40,0.0,0.0,0,0,0.0,0.0,0,0,BENIGN
443,115854412,55,63,1607,101089,321,0,29.21818182,77.02036549,4380,0,1604.587302,1121.32647,886.4228667,1.018519692,990208.6496,2944812.096,9997754,1,116000000,2145452.074,4067609.22,10000000,4,111000000,1787740.645,3854930.484,10000000,48,0,0,0,0,1112,1404,0.474733755,0.543785937,0,4380,862.9915966,1134.604982,1287328.466,0,0,0,1,0,0,0,0,1,870.3050847,29.21818182,1604.587302,1112,0,0,0,0,0,0,55,1607,63,101089,8192,1047,54,20,96605.63636,244482.7997,833749,22848,9979787.455,59433.42567,9997754,9800589,BENIGN
51452,78,1,1,6,6,6,6,6.0,0.0,6,6,6.0,0.0,153846.1538,25641.02564,78.0,0.0,78,78,0,0.0,0.0,0,0,0,0.0,0.0,0,0,0,0,0,0,20,20,12820.51282,12820.51282,6,6,6.0,0.0,0.0,0,0,0,0,1,0,0,0,1,9.0,6.0,6.0,20,0,0,0,0,0,0,1,6,1,6,5004,64165,0,20,0.0,0.0,0,0,0.0,0.0,0,0,BENIGN
36274,80,1,1,0,0,0,0,0.0,0.0,0,0,0.0,0.0,0.0,25000.0,80.0,0.0,80,80,0,0.0,0.0,0,0,0,0.0,0.0,0,0,0,0,0,0,32,32,12500.0,12500.0,0,0,0.0,0.0,0.0,0,0,0,0,1,1,0,0,1,0.0,0.0,0.0,32,0,0,0,0,0,0,1,0,1,0,972,245,0,32,0.0,0.0,0,0,0.0,0.0,0,0,BENIGN
80,5272165,3,1,0,0,0,0,0.0,0.0,0,0,0.0,0.0,0.0,0.758701596,1757388.333,3016087.156,5240017,108,5272165,2636082.5,3682519.485,5240017,32148,0,0.0,0.0,0,0,0,0,0,0,104,40,0.569026197,0.189675399,0,0,0.0,0.0,0.0,0,0,0,1,0,0,0,0,0,0.0,0.0,0.0,104,0,0,0,0,0,0,3,0,1,0,29200,28960,0,32,0.0,0.0,0,0,0.0,0.0,0,0,BENIGN
443,184774,14,11,831,12704,201,0,59.35714286,75.62926493,4380,0,1154.909091,1378.525042,73251.64796,135.3004211,7698.916667,13284.00996,44479,3,184774,14213.38462,19787.32839,64731,3,165809,16580.9,24728.91443,61042,3,0,0,0,0,292,232,75.76823579,59.53218526,0,4380,520.5769231,1034.465125,1070118.094,0,0,0,1,0,0,0,0,0,541.4,59.35714286,1154.909091,292,0,0,0,0,0,0,14,831,11,12704,8192,64,13,20,0.0,0.0,0,0,0.0,0.0,0,0,BENIGN
80,30073388,6,5,778,336,754,0,129.6666667,305.8690352,318,0,67.2,140.2255326,37.04271697,0.365771891,3007338.8,4811550.929,10200000,53,20400000,4089313.6,5566239.847,10200000,158,30000000,7509387.0,4989833.523,10200000,37351,0,0,0,0,140,112,0.199511941,0.16625995,0,754,92.83333333,226.9312404,51497.78788,0,0,0,1,0,0,0,0,0,101.2727273,129.6666667,67.2,140,0,0,0,0,0,0,6,778,5,336,29200,60,5,20,54563.0,26418.92356,73244,35882,10200000.0,50098.51545,10200000,10100000,BENIGN
53,30807,1,1,52,68,52,52,52.0,0.0,68,68,68.0,0.0,3895.218619,64.92031032,30807.0,0.0,30807,30807,0,0.0,0.0,0,0,0,0.0,0.0,0,0,0,0,0,0,20,20,32.46015516,32.46015516,52,68,57.33333333,9.237604307,85.33333333,0,0,0,0,0,0,0,0,1,86.0,52.0,68.0,20,0,0,0,0,0,0,1,52,1,68,-1,-1,0,20,0.0,0.0,0,0,0.0,0.0,0,0,BENIGN
443,6000061,7,4,635,159,517,0,90.71428571,190.7072051,159,0,39.75,79.5,132.331988,1.833314695,600006.1,1825900.398,5795952,52,6000061,1000010.167,2380490.833,5858797,55,180391,60130.33333,76946.67589,146985,486,0,0,0,0,232,136,1.166654806,0.666659889,0,517,66.16666667,150.3219777,22596.69697,0,0,0,1,0,0,0,0,0,72.18181818,90.71428571,39.75,232,0,0,0,0,0,0,7,635,4,159,29200,939,3,32,204054.0,0.0,204054,204054,5795952.0,0.0,5795952,5795952,BENIGN
